HORA,CANTIDAD,SENTIDO,LATITUD,LONGITUD
5/17/1912,11232,Ingreso,-34.633299,-58.468594
5/18/1912,12566,Ingreso,-34.633299,-58.468594
5/19/1912,12723,Ingreso,-34.633299,-58.468594
5/20/1912,8184,Ingreso,-34.633299,-58.468594
5/21/1912,3350,Ingreso,-34.633299,-58.468594
5/22/1912,1148,Ingreso,-34.633299,-58.468594
5/23/1912,657,Ingreso,-34.633299,-58.468594
5/24/1912,613,Ingreso,-34.633299,-58.468594
5/25/1912,971,Ingreso,-34.633299,-58.468594
5/26/1912,1800,Ingreso,-34.633299,-58.468594
5/27/1912,2595,Ingreso,-34.633299,-58.468594
5/28/1912,3980,Ingreso,-34.633299,-58.468594
5/29/1912,5422,Ingreso,-34.633299,-58.468594
5/30/1912,7866,Ingreso,-34.633299,-58.468594
5/31/1912,9392,Ingreso,-34.633299,-58.468594
6/1/1912,11961,Ingreso,-34.633299,-58.468594
6/2/1912,12681,Ingreso,-34.633299,-58.468594
6/3/1912,12128,Ingreso,-34.633299,-58.468594
6/4/1912,12013,Ingreso,-34.633299,-58.468594
6/5/1912,11730,Ingreso,-34.633299,-58.468594
6/6/1912,11585,Ingreso,-34.633299,-58.468594
6/7/1912,11821,Ingreso,-34.633299,-58.468594
6/8/1912,11687,Ingreso,-34.633299,-58.468594
6/9/1912,11178,Ingreso,-34.633299,-58.468594
6/10/1912,11707,Ingreso,-34.633299,-58.468594
6/11/1912,12582,Ingreso,-34.633299,-58.468594
6/12/1912,12284,Ingreso,-34.633299,-58.468594
6/13/1912,8457,Ingreso,-34.633299,-58.468594
6/14/1912,3713,Ingreso,-34.633299,-58.468594
6/15/1912,1320,Ingreso,-34.633299,-58.468594
6/16/1912,812,Ingreso,-34.633299,-58.468594
6/17/1912,898,Ingreso,-34.633299,-58.468594
6/18/1912,1615,Ingreso,-34.633299,-58.468594
6/19/1912,2778,Ingreso,-34.633299,-58.468594
6/20/1912,4941,Ingreso,-34.633299,-58.468594
6/21/1912,7658,Ingreso,-34.633299,-58.468594
6/22/1912,8755,Ingreso,-34.633299,-58.468594
6/23/1912,10078,Ingreso,-34.633299,-58.468594
6/24/1912,10473,Ingreso,-34.633299,-58.468594
6/25/1912,11381,Ingreso,-34.633299,-58.468594
6/26/1912,10902,Ingreso,-34.633299,-58.468594
6/27/1912,10774,Ingreso,-34.633299,-58.468594
6/28/1912,11318,Ingreso,-34.633299,-58.468594
6/29/1912,12257,Ingreso,-34.633299,-58.468594
6/30/1912,11943,Ingreso,-34.633299,-58.468594
7/1/1912,7638,Ingreso,-34.633299,-58.468594
7/2/1912,3521,Ingreso,-34.633299,-58.468594
7/3/1912,1207,Ingreso,-34.633299,-58.468594
7/4/1912,796,Ingreso,-34.633299,-58.468594
7/5/1912,834,Ingreso,-34.633299,-58.468594
7/6/1912,1485,Ingreso,-34.633299,-58.468594
7/7/1912,4271,Ingreso,-34.633299,-58.468594
7/8/1912,3572,Ingreso,-34.633299,-58.468594
7/9/1912,3969,Ingreso,-34.633299,-58.468594
7/10/1912,5471,Ingreso,-34.633299,-58.468594
7/11/1912,5492,Ingreso,-34.633299,-58.468594
7/12/1912,7558,Ingreso,-34.633299,-58.468594
7/13/1912,5593,Ingreso,-34.633299,-58.468594
7/14/1912,4738,Ingreso,-34.633299,-58.468594
7/15/1912,8737,Ingreso,-34.633299,-58.468594
7/16/1912,11184,Ingreso,-34.633299,-58.468594
7/17/1912,10700,Ingreso,-34.633299,-58.468594
7/18/1912,9608,Ingreso,-34.633299,-58.468594
7/19/1912,8512,Ingreso,-34.633299,-58.468594
7/20/1912,12666,Ingreso,-34.633299,-58.468594
7/21/1912,12867,Ingreso,-34.633299,-58.468594
7/22/1912,13009,Ingreso,-34.633299,-58.468594
7/23/1912,12595,Ingreso,-34.633299,-58.468594
7/24/1912,12599,Ingreso,-34.633299,-58.468594
7/25/1912,11739,Ingreso,-34.633299,-58.468594
7/26/1912,12460,Ingreso,-34.633299,-58.468594
7/27/1912,13022,Ingreso,-34.633299,-58.468594
7/28/1912,9827,Ingreso,-34.633299,-58.468594
7/29/1912,9030,Ingreso,-34.633299,-58.468594
7/30/1912,8196,Ingreso,-34.633299,-58.468594
7/31/1912,6595,Ingreso,-34.633299,-58.468594
8/1/1912,5779,Ingreso,-34.633299,-58.468594
8/2/1912,6817,Ingreso,-34.633299,-58.468594
8/3/1912,7910,Ingreso,-34.633299,-58.468594
8/4/1912,7281,Ingreso,-34.633299,-58.468594
8/5/1912,6383,Ingreso,-34.633299,-58.468594
8/6/1912,5002,Ingreso,-34.633299,-58.468594
8/7/1912,12588,Ingreso,-34.633299,-58.468594
8/8/1912,8428,Ingreso,-34.633299,-58.468594
8/9/1912,3901,Ingreso,-34.633299,-58.468594
8/10/1912,1389,Ingreso,-34.633299,-58.468594
8/11/1912,920,Ingreso,-34.633299,-58.468594
8/12/1912,1137,Ingreso,-34.633299,-58.468594
8/13/1912,1684,Ingreso,-34.633299,-58.468594
8/14/1912,2733,Ingreso,-34.633299,-58.468594
8/15/1912,7893,Ingreso,-34.633299,-58.468594
8/16/1912,7918,Ingreso,-34.633299,-58.468594
8/17/1912,8507,Ingreso,-34.633299,-58.468594
8/18/1912,10224,Ingreso,-34.633299,-58.468594
8/19/1912,10625,Ingreso,-34.633299,-58.468594
8/20/1912,10354,Ingreso,-34.633299,-58.468594
8/21/1912,9477,Ingreso,-34.633299,-58.468594
8/22/1912,8925,Ingreso,-34.633299,-58.468594
8/23/1912,8013,Ingreso,-34.633299,-58.468594
8/24/1912,6026,Ingreso,-34.633299,-58.468594
8/25/1912,4489,Ingreso,-34.633299,-58.468594
8/26/1912,2924,Ingreso,-34.633299,-58.468594
8/27/1912,1541,Ingreso,-34.633299,-58.468594
8/28/1912,1536,Ingreso,-34.633299,-58.468594
8/29/1912,2129,Ingreso,-34.633299,-58.468594
8/30/1912,2997,Ingreso,-34.633299,-58.468594
8/31/1912,3323,Ingreso,-34.633299,-58.468594
9/1/1912,4027,Ingreso,-34.633299,-58.468594
9/2/1912,5535,Ingreso,-34.633299,-58.468594
9/3/1912,8276,Ingreso,-34.633299,-58.468594
9/4/1912,10485,Ingreso,-34.633299,-58.468594
9/5/1912,10520,Ingreso,-34.633299,-58.468594
9/6/1912,12162,Ingreso,-34.633299,-58.468594
9/7/1912,12997,Ingreso,-34.633299,-58.468594
9/8/1912,12725,Ingreso,-34.633299,-58.468594
9/9/1912,3613,Ingreso,-34.633299,-58.468594
9/10/1912,3078,Ingreso,-34.633299,-58.468594
9/11/1912,2905,Ingreso,-34.633299,-58.468594
9/12/1912,2705,Ingreso,-34.633299,-58.468594
9/13/1912,1817,Ingreso,-34.633299,-58.468594
9/14/1912,2471,Ingreso,-34.633299,-58.468594
9/15/1912,3757,Ingreso,-34.633299,-58.468594
9/16/1912,8053,Ingreso,-34.633299,-58.468594
9/17/1912,3517,Ingreso,-34.633299,-58.468594
9/18/1912,1241,Ingreso,-34.633299,-58.468594
9/19/1912,721,Ingreso,-34.633299,-58.468594
9/20/1912,893,Ingreso,-34.633299,-58.468594
9/21/1912,1408,Ingreso,-34.633299,-58.468594
9/22/1912,2309,Ingreso,-34.633299,-58.468594
9/23/1912,3089,Ingreso,-34.633299,-58.468594
9/24/1912,4089,Ingreso,-34.633299,-58.468594
9/25/1912,5938,Ingreso,-34.633299,-58.468594
9/26/1912,8174,Ingreso,-34.633299,-58.468594
9/27/1912,9855,Ingreso,-34.633299,-58.468594
9/28/1912,11970,Ingreso,-34.633299,-58.468594
9/29/1912,12544,Ingreso,-34.633299,-58.468594
9/30/1912,11837,Ingreso,-34.633299,-58.468594
10/1/1912,11957,Ingreso,-34.633299,-58.468594
10/2/1912,12099,Ingreso,-34.633299,-58.468594
10/3/1912,12360,Ingreso,-34.633299,-58.468594
10/4/1912,11759,Ingreso,-34.633299,-58.468594
10/5/1912,11973,Ingreso,-34.633299,-58.468594
10/6/1912,11286,Ingreso,-34.633299,-58.468594
10/7/1912,12356,Ingreso,-34.633299,-58.468594
10/8/1912,12936,Ingreso,-34.633299,-58.468594
10/9/1912,11903,Ingreso,-34.633299,-58.468594
10/10/1912,8349,Ingreso,-34.633299,-58.468594
10/11/1912,3535,Ingreso,-34.633299,-58.468594
10/12/1912,1246,Ingreso,-34.633299,-58.468594
10/13/1912,740,Ingreso,-34.633299,-58.468594
10/14/1912,872,Ingreso,-34.633299,-58.468594
10/15/1912,1356,Ingreso,-34.633299,-58.468594
10/16/1912,2182,Ingreso,-34.633299,-58.468594
10/17/1912,2998,Ingreso,-34.633299,-58.468594
10/18/1912,3808,Ingreso,-34.633299,-58.468594
10/19/1912,5507,Ingreso,-34.633299,-58.468594
10/20/1912,7757,Ingreso,-34.633299,-58.468594
10/21/1912,9136,Ingreso,-34.633299,-58.468594
10/22/1912,11488,Ingreso,-34.633299,-58.468594
10/23/1912,12479,Ingreso,-34.633299,-58.468594
10/24/1912,11630,Ingreso,-34.633299,-58.468594
10/25/1912,11676,Ingreso,-34.633299,-58.468594
10/26/1912,11695,Ingreso,-34.633299,-58.468594
10/27/1912,11687,Ingreso,-34.633299,-58.468594
10/28/1912,3424,Ingreso,-34.633299,-58.468594
10/29/1912,4464,Ingreso,-34.633299,-58.468594
10/30/1912,6411,Ingreso,-34.633299,-58.468594
10/31/1912,8763,Ingreso,-34.633299,-58.468594
11/1/1912,9999,Ingreso,-34.633299,-58.468594
11/2/1912,12422,Ingreso,-34.633299,-58.468594
11/3/1912,12721,Ingreso,-34.633299,-58.468594
11/4/1912,11438,Ingreso,-34.633299,-58.468594
11/5/1912,11063,Ingreso,-34.633299,-58.468594
11/6/1912,12508,Ingreso,-34.633299,-58.468594
11/7/1912,12695,Ingreso,-34.633299,-58.468594
11/8/1912,12650,Ingreso,-34.633299,-58.468594
11/9/1912,12258,Ingreso,-34.633299,-58.468594
11/10/1912,11802,Ingreso,-34.633299,-58.468594
11/11/1912,12155,Ingreso,-34.633299,-58.468594
11/12/1912,13248,Ingreso,-34.633299,-58.468594
11/13/1912,12044,Ingreso,-34.633299,-58.468594
11/14/1912,7431,Ingreso,-34.633299,-58.468594
11/15/1912,8806,Ingreso,-34.633299,-58.468594
11/16/1912,11314,Ingreso,-34.633299,-58.468594
11/17/1912,12114,Ingreso,-34.633299,-58.468594
11/18/1912,11349,Ingreso,-34.633299,-58.468594
11/19/1912,11519,Ingreso,-34.633299,-58.468594
11/20/1912,11187,Ingreso,-34.633299,-58.468594
11/21/1912,11510,Ingreso,-34.633299,-58.468594
11/22/1912,11690,Ingreso,-34.633299,-58.468594
11/23/1912,11919,Ingreso,-34.633299,-58.468594
11/24/1912,6125,Ingreso,-34.633299,-58.468594
11/25/1912,6010,Ingreso,-34.633299,-58.468594
11/26/1912,6141,Ingreso,-34.633299,-58.468594
11/27/1912,5044,Ingreso,-34.633299,-58.468594
11/28/1912,3881,Ingreso,-34.633299,-58.468594
11/29/1912,1148,Ingreso,-34.633299,-58.468594
11/30/1912,434,Ingreso,-34.633299,-58.468594
12/1/1912,377,Ingreso,-34.633299,-58.468594
12/2/1912,504,Ingreso,-34.633299,-58.468594
12/3/1912,640,Ingreso,-34.633299,-58.468594
12/4/1912,964,Ingreso,-34.633299,-58.468594
12/5/1912,1431,Ingreso,-34.633299,-58.468594
12/6/1912,2186,Ingreso,-34.633299,-58.468594
12/7/1912,2666,Ingreso,-34.633299,-58.468594
12/8/1912,3583,Ingreso,-34.633299,-58.468594
12/9/1912,4786,Ingreso,-34.633299,-58.468594
12/10/1912,5663,Ingreso,-34.633299,-58.468594
12/11/1912,5819,Ingreso,-34.633299,-58.468594
12/12/1912,11287,Ingreso,-34.633299,-58.468594
12/13/1912,11891,Ingreso,-34.633299,-58.468594
12/14/1912,12207,Ingreso,-34.633299,-58.468594
12/15/1912,11951,Ingreso,-34.633299,-58.468594
12/16/1912,8108,Ingreso,-34.633299,-58.468594
12/17/1912,3902,Ingreso,-34.633299,-58.468594
12/18/1912,1515,Ingreso,-34.633299,-58.468594
12/19/1912,984,Ingreso,-34.633299,-58.468594
12/20/1912,1095,Ingreso,-34.633299,-58.468594
12/21/1912,1785,Ingreso,-34.633299,-58.468594
12/22/1912,3444,Ingreso,-34.633299,-58.468594
12/23/1912,939,Ingreso,-34.633299,-58.468594
12/24/1912,1455,Ingreso,-34.633299,-58.468594
12/25/1912,2336,Ingreso,-34.633299,-58.468594
12/26/1912,2884,Ingreso,-34.633299,-58.468594
12/27/1912,3738,Ingreso,-34.633299,-58.468594
12/28/1912,4906,Ingreso,-34.633299,-58.468594
12/29/1912,5670,Ingreso,-34.633299,-58.468594
12/30/1912,6081,Ingreso,-34.633299,-58.468594
12/31/1912,6150,Ingreso,-34.633299,-58.468594
1/1/1913,6774,Ingreso,-34.633299,-58.468594
1/2/1913,7494,Ingreso,-34.633299,-58.468594
1/3/1913,6894,Ingreso,-34.633299,-58.468594
1/4/1913,6293,Ingreso,-34.633299,-58.468594
1/5/1913,5841,Ingreso,-34.633299,-58.468594
1/6/1913,11732,Ingreso,-34.633299,-58.468594
1/7/1913,11729,Ingreso,-34.633299,-58.468594
1/8/1913,11095,Ingreso,-34.633299,-58.468594
1/9/1913,12004,Ingreso,-34.633299,-58.468594
1/10/1913,12700,Ingreso,-34.633299,-58.468594
1/11/1913,12092,Ingreso,-34.633299,-58.468594
1/12/1913,8100,Ingreso,-34.633299,-58.468594
1/13/1913,3404,Ingreso,-34.633299,-58.468594
1/14/1913,1214,Ingreso,-34.633299,-58.468594
1/15/1913,740,Ingreso,-34.633299,-58.468594
1/16/1913,778,Ingreso,-34.633299,-58.468594
1/17/1913,1197,Ingreso,-34.633299,-58.468594
1/18/1913,2094,Ingreso,-34.633299,-58.468594
1/19/1913,3068,Ingreso,-34.633299,-58.468594
1/20/1913,3917,Ingreso,-34.633299,-58.468594
1/21/1913,5379,Ingreso,-34.633299,-58.468594
1/22/1913,566,Ingreso,-34.633299,-58.468594
1/23/1913,1360,Ingreso,-34.633299,-58.468594
1/24/1913,2146,Ingreso,-34.633299,-58.468594
1/25/1913,2468,Ingreso,-34.633299,-58.468594
1/26/1913,2941,Ingreso,-34.633299,-58.468594
1/27/1913,4081,Ingreso,-34.633299,-58.468594
1/28/1913,4878,Ingreso,-34.633299,-58.468594
1/29/1913,4941,Ingreso,-34.633299,-58.468594
1/30/1913,5008,Ingreso,-34.633299,-58.468594
1/31/1913,5773,Ingreso,-34.633299,-58.468594
2/1/1913,6356,Ingreso,-34.633299,-58.468594
2/2/1913,5712,Ingreso,-34.633299,-58.468594
2/3/1913,5461,Ingreso,-34.633299,-58.468594
2/4/1913,4828,Ingreso,-34.633299,-58.468594
2/5/1913,5432,Ingreso,-34.633299,-58.468594
2/6/1913,5867,Ingreso,-34.633299,-58.468594
2/7/1913,5607,Ingreso,-34.633299,-58.468594
2/8/1913,5077,Ingreso,-34.633299,-58.468594
2/9/1913,3592,Ingreso,-34.633299,-58.468594
2/10/1913,992,Ingreso,-34.633299,-58.468594
2/11/1913,342,Ingreso,-34.633299,-58.468594
2/12/1913,317,Ingreso,-34.633299,-58.468594
2/13/1913,388,Ingreso,-34.633299,-58.468594
2/14/1913,499,Ingreso,-34.633299,-58.468594
2/15/1913,790,Ingreso,-34.633299,-58.468594
2/16/1913,1361,Ingreso,-34.633299,-58.468594
2/17/1913,2027,Ingreso,-34.633299,-58.468594
2/18/1913,2348,Ingreso,-34.633299,-58.468594
2/19/1913,2982,Ingreso,-34.633299,-58.468594
2/20/1913,4142,Ingreso,-34.633299,-58.468594
2/21/1913,4776,Ingreso,-34.633299,-58.468594
2/22/1913,4783,Ingreso,-34.633299,-58.468594
2/23/1913,5126,Ingreso,-34.633299,-58.468594
2/24/1913,5716,Ingreso,-34.633299,-58.468594
2/25/1913,5905,Ingreso,-34.633299,-58.468594
2/26/1913,5546,Ingreso,-34.633299,-58.468594
2/27/1913,5282,Ingreso,-34.633299,-58.468594
2/28/1913,5655,Ingreso,-34.633299,-58.468594
3/1/1913,5934,Ingreso,-34.633299,-58.468594
3/2/1913,5991,Ingreso,-34.633299,-58.468594
3/3/1913,5961,Ingreso,-34.633299,-58.468594
3/4/1913,6107,Ingreso,-34.633299,-58.468594
3/5/1913,6608,Ingreso,-34.633299,-58.468594
3/6/1913,7470,Ingreso,-34.633299,-58.468594
3/7/1913,6640,Ingreso,-34.633299,-58.468594
3/8/1913,6537,Ingreso,-34.633299,-58.468594
3/9/1913,6369,Ingreso,-34.633299,-58.468594
3/10/1913,6313,Ingreso,-34.633299,-58.468594
3/11/1913,6217,Ingreso,-34.633299,-58.468594
3/12/1913,6260,Ingreso,-34.633299,-58.468594
3/13/1913,5524,Ingreso,-34.633299,-58.468594
3/14/1913,3818,Ingreso,-34.633299,-58.468594
3/15/1913,1093,Ingreso,-34.633299,-58.468594
3/16/1913,416,Ingreso,-34.633299,-58.468594
3/17/1913,373,Ingreso,-34.633299,-58.468594
3/18/1913,423,Ingreso,-34.633299,-58.468594
3/19/1913,593,Ingreso,-34.633299,-58.468594
3/20/1913,1299,Ingreso,-34.633299,-58.468594
3/21/1913,1252,Ingreso,-34.633299,-58.468594
3/22/1913,1393,Ingreso,-34.633299,-58.468594
3/23/1913,1306,Ingreso,-34.633299,-58.468594
3/24/1913,1187,Ingreso,-34.633299,-58.468594
3/25/1913,957,Ingreso,-34.633299,-58.468594
3/26/1913,921,Ingreso,-34.633299,-58.468594
3/27/1913,2253,Ingreso,-34.633299,-58.468594
3/28/1913,2195,Ingreso,-34.633299,-58.468594
3/29/1913,2193,Ingreso,-34.633299,-58.468594
3/30/1913,2513,Ingreso,-34.633299,-58.468594
3/31/1913,2693,Ingreso,-34.633299,-58.468594
4/1/1913,2272,Ingreso,-34.633299,-58.468594
4/2/1913,687,Ingreso,-34.633299,-58.468594
4/3/1913,317,Ingreso,-34.633299,-58.468594
4/4/1913,5295,Ingreso,-34.633299,-58.468594
4/5/1913,3841,Ingreso,-34.633299,-58.468594
4/6/1913,1125,Ingreso,-34.633299,-58.468594
4/7/1913,398,Ingreso,-34.633299,-58.468594
4/8/1913,350,Ingreso,-34.633299,-58.468594
4/9/1913,306,Ingreso,-34.633299,-58.468594
4/10/1913,536,Ingreso,-34.633299,-58.468594
4/11/1913,307,Ingreso,-34.633299,-58.468594
4/12/1913,362,Ingreso,-34.633299,-58.468594
4/13/1913,587,Ingreso,-34.633299,-58.468594
4/14/1913,847,Ingreso,-34.633299,-58.468594
4/15/1913,1361,Ingreso,-34.633299,-58.468594
4/16/1913,2155,Ingreso,-34.633299,-58.468594
4/17/1913,2632,Ingreso,-34.633299,-58.468594
4/18/1913,1002,Ingreso,-34.633299,-58.468594
4/19/1913,1295,Ingreso,-34.633299,-58.468594
4/20/1913,1523,Ingreso,-34.633299,-58.468594
4/21/1913,1399,Ingreso,-34.633299,-58.468594
4/22/1913,387,Ingreso,-34.633299,-58.468594
4/23/1913,143,Ingreso,-34.633299,-58.468594
4/24/1913,147,Ingreso,-34.633299,-58.468594
4/25/1913,175,Ingreso,-34.633299,-58.468594
4/26/1913,353,Ingreso,-34.633299,-58.468594
4/27/1913,516,Ingreso,-34.633299,-58.468594
4/28/1913,748,Ingreso,-34.633299,-58.468594
4/29/1913,1290,Ingreso,-34.633299,-58.468594
4/30/1913,1603,Ingreso,-34.633299,-58.468594
5/1/1913,1807,Ingreso,-34.633299,-58.468594
5/2/1913,2016,Ingreso,-34.633299,-58.468594
5/3/1913,1989,Ingreso,-34.633299,-58.468594
5/4/1913,1873,Ingreso,-34.633299,-58.468594
5/5/1913,2107,Ingreso,-34.633299,-58.468594
5/6/1913,2571,Ingreso,-34.633299,-58.468594
5/7/1913,3094,Ingreso,-34.633299,-58.468594
5/8/1913,2880,Ingreso,-34.633299,-58.468594
5/9/1913,2458,Ingreso,-34.633299,-58.468594
5/10/1913,744,Ingreso,-34.633299,-58.468594
5/11/1913,939,Ingreso,-34.633299,-58.468594
5/12/1913,1352,Ingreso,-34.633299,-58.468594
5/13/1913,1605,Ingreso,-34.633299,-58.468594
5/14/1913,1784,Ingreso,-34.633299,-58.468594
5/15/1913,1924,Ingreso,-34.633299,-58.468594
5/16/1913,1763,Ingreso,-34.633299,-58.468594
5/17/1913,1361,Ingreso,-34.633299,-58.468594
5/18/1913,1110,Ingreso,-34.633299,-58.468594
5/19/1913,475,Ingreso,-34.633299,-58.468594
5/20/1913,392,Ingreso,-34.633299,-58.468594
5/21/1913,423,Ingreso,-34.633299,-58.468594
5/22/1913,645,Ingreso,-34.633299,-58.468594
5/23/1913,910,Ingreso,-34.633299,-58.468594
5/24/1913,1394,Ingreso,-34.633299,-58.468594
5/25/1913,2068,Ingreso,-34.633299,-58.468594
5/26/1913,2577,Ingreso,-34.633299,-58.468594
5/27/1913,3141,Ingreso,-34.633299,-58.468594
5/28/1913,4095,Ingreso,-34.633299,-58.468594
5/29/1913,4817,Ingreso,-34.633299,-58.468594
5/30/1913,5098,Ingreso,-34.633299,-58.468594
5/31/1913,4975,Ingreso,-34.633299,-58.468594
6/1/1913,5220,Ingreso,-34.633299,-58.468594
6/2/1913,5595,Ingreso,-34.633299,-58.468594
6/3/1913,5738,Ingreso,-34.633299,-58.468594
6/4/1913,5622,Ingreso,-34.633299,-58.468594
6/5/1913,5299,Ingreso,-34.633299,-58.468594
6/6/1913,5284,Ingreso,-34.633299,-58.468594
6/7/1913,5610,Ingreso,-34.633299,-58.468594
6/8/1913,5840,Ingreso,-34.633299,-58.468594
6/9/1913,5085,Ingreso,-34.633299,-58.468594
6/10/1913,3816,Ingreso,-34.633299,-58.468594
6/11/1913,1015,Ingreso,-34.633299,-58.468594
6/12/1913,391,Ingreso,-34.633299,-58.468594
6/13/1913,390,Ingreso,-34.633299,-58.468594
6/14/1913,421,Ingreso,-34.633299,-58.468594
6/15/1913,585,Ingreso,-34.633299,-58.468594
6/16/1913,799,Ingreso,-34.633299,-58.468594
6/17/1913,1384,Ingreso,-34.633299,-58.468594
6/18/1913,2030,Ingreso,-34.633299,-58.468594
6/19/1913,2418,Ingreso,-34.633299,-58.468594
6/20/1913,2859,Ingreso,-34.633299,-58.468594
6/21/1913,3985,Ingreso,-34.633299,-58.468594
6/22/1913,4652,Ingreso,-34.633299,-58.468594
6/23/1913,4671,Ingreso,-34.633299,-58.468594
6/24/1913,5147,Ingreso,-34.633299,-58.468594
6/25/1913,5721,Ingreso,-34.633299,-58.468594
6/26/1913,6066,Ingreso,-34.633299,-58.468594
6/27/1913,5868,Ingreso,-34.633299,-58.468594
6/28/1913,5526,Ingreso,-34.633299,-58.468594
6/29/1913,3234,Ingreso,-34.633299,-58.468594
6/30/1913,4299,Ingreso,-34.633299,-58.468594
7/1/1913,4960,Ingreso,-34.633299,-58.468594
7/2/1913,4972,Ingreso,-34.633299,-58.468594
7/3/1913,5594,Ingreso,-34.633299,-58.468594
7/4/1913,6299,Ingreso,-34.633299,-58.468594
7/5/1913,7303,Ingreso,-34.633299,-58.468594
7/6/1913,5796,Ingreso,-34.633299,-58.468594
7/7/1913,5978,Ingreso,-34.633299,-58.468594
7/8/1913,5636,Ingreso,-34.633299,-58.468594
7/9/1913,5569,Ingreso,-34.633299,-58.468594
7/10/1913,5795,Ingreso,-34.633299,-58.468594
7/11/1913,5934,Ingreso,-34.633299,-58.468594
7/12/1913,5290,Ingreso,-34.633299,-58.468594
7/13/1913,3959,Ingreso,-34.633299,-58.468594
7/14/1913,4737,Ingreso,-34.633299,-58.468594
7/15/1913,4602,Ingreso,-34.633299,-58.468594
7/16/1913,4759,Ingreso,-34.633299,-58.468594
7/17/1913,5349,Ingreso,-34.633299,-58.468594
7/18/1913,5689,Ingreso,-34.633299,-58.468594
7/19/1913,5214,Ingreso,-34.633299,-58.468594
7/20/1913,5117,Ingreso,-34.633299,-58.468594
7/21/1913,4926,Ingreso,-34.633299,-58.468594
7/22/1913,5324,Ingreso,-34.633299,-58.468594
7/23/1913,5084,Ingreso,-34.633299,-58.468594
7/24/1913,3796,Ingreso,-34.633299,-58.468594
7/25/1913,1067,Ingreso,-34.633299,-58.468594
7/26/1913,397,Ingreso,-34.633299,-58.468594
7/27/1913,307,Ingreso,-34.633299,-58.468594
7/28/1913,360,Ingreso,-34.633299,-58.468594
7/29/1913,5304,Ingreso,-34.633299,-58.468594
7/30/1913,5280,Ingreso,-34.633299,-58.468594
7/31/1913,5519,Ingreso,-34.633299,-58.468594
8/1/1913,5636,Ingreso,-34.633299,-58.468594
8/2/1913,5047,Ingreso,-34.633299,-58.468594
8/3/1913,3745,Ingreso,-34.633299,-58.468594
8/4/1913,1063,Ingreso,-34.633299,-58.468594
8/5/1913,408,Ingreso,-34.633299,-58.468594
8/6/1913,341,Ingreso,-34.633299,-58.468594
8/7/1913,1373,Ingreso,-34.633299,-58.468594
8/8/1913,469,Ingreso,-34.633299,-58.468594
8/9/1913,644,Ingreso,-34.633299,-58.468594
8/10/1913,954,Ingreso,-34.633299,-58.468594
8/11/1913,1280,Ingreso,-34.633299,-58.468594
8/12/1913,1519,Ingreso,-34.633299,-58.468594
8/13/1913,1691,Ingreso,-34.633299,-58.468594
8/14/1913,1707,Ingreso,-34.633299,-58.468594
8/15/1913,1586,Ingreso,-34.633299,-58.468594
8/16/1913,1214,Ingreso,-34.633299,-58.468594
8/17/1913,4825,Ingreso,-34.633299,-58.468594
8/18/1913,5136,Ingreso,-34.633299,-58.468594
8/19/1913,5317,Ingreso,-34.633299,-58.468594
8/20/1913,4786,Ingreso,-34.633299,-58.468594
8/21/1913,3620,Ingreso,-34.633299,-58.468594
8/22/1913,984,Ingreso,-34.633299,-58.468594
8/23/1913,391,Ingreso,-34.633299,-58.468594
8/24/1913,361,Ingreso,-34.633299,-58.468594
8/25/1913,416,Ingreso,-34.633299,-58.468594
8/26/1913,558,Ingreso,-34.633299,-58.468594
8/27/1913,826,Ingreso,-34.633299,-58.468594
8/28/1913,1300,Ingreso,-34.633299,-58.468594
8/29/1913,1935,Ingreso,-34.633299,-58.468594
8/30/1913,2257,Ingreso,-34.633299,-58.468594
8/31/1913,2814,Ingreso,-34.633299,-58.468594
9/1/1913,3828,Ingreso,-34.633299,-58.468594
9/2/1913,4331,Ingreso,-34.633299,-58.468594
9/3/1913,4572,Ingreso,-34.633299,-58.468594
9/4/1913,4616,Ingreso,-34.633299,-58.468594
9/5/1913,4699,Ingreso,-34.633299,-58.468594
9/6/1913,5664,Ingreso,-34.633299,-58.468594
9/7/1913,5830,Ingreso,-34.633299,-58.468594
